gpa_link,name,location,average_gpa,acceptance_rate,average_act_composite,average_sat_composite,type_of_institution,level_of_institution,average_net_price,number_of_students
https://www.appily.com/colleges/gpa/3-5,University of Saint Francis-Fort Wayne,"Fort Wayne, IN",3.4,98%,20,1072,PRIVATE,4 YEAR,"$17,796","1,903"
https://www.appily.com/colleges/gpa/3-5,University of Southern Indiana,"Evansville, IN",3.5,94%,22,1090,PUBLIC,4 YEAR,"$13,437","9,178"
https://www.appily.com/colleges/gpa/3-5,Salve Regina University,"Newport, RI",3.6,70%,--,--,PRIVATE,4 YEAR,"$34,644","2,872"
https://www.appily.com/colleges/gpa/3-5,Columbia College,"Columbia, MO",3.6,51%,24,1099,PRIVATE,4 YEAR,"$25,954","6,046"
https://www.appily.com/colleges/gpa/3-5,Snow College,"Ephraim, UT",3.4,100%,--,--,PUBLIC,4 YEAR,"$8,592","5,997"
https://www.appily.com/colleges/gpa/3-5,Delaware Valley University,"Doylestown, PA",3.5,95%,21,1077,PRIVATE,4 YEAR,"$28,530","2,178"
https://www.appily.com/colleges/gpa/3-5,Louisiana Tech University,"Ruston, LA",3.5,62%,26,1218,PUBLIC,4 YEAR,"$12,084","10,839"
https://www.appily.com/colleges/gpa/3-5,University of the Ozarks,"Clarksville, AR",3.4,60%,20,1046,PRIVATE,4 YEAR,"$16,009",784
https://www.appily.com/colleges/gpa/3-5,Andrews University,"Berrien Springs, MI",3.6,91%,26,1215,PRIVATE,4 YEAR,"$21,934","2,858"
https://www.appily.com/colleges/gpa/3-5,St Bonaventure University,"Saint Bonaventure, NY",3.6,81%,21,1135,PRIVATE,4 YEAR,"$22,663","2,602"
https://www.appily.com/colleges/gpa/3-5,Quincy University,"Quincy, IL",3.5,62%,22,1098,PRIVATE,4 YEAR,"$16,599","1,307"
https://www.appily.com/colleges/gpa/3-5,Limestone University,"Gaffney, SC",3.5,89%,20,1073,PRIVATE,4 YEAR,"$22,707","1,786"
https://www.appily.com/colleges/gpa/3-5,Fresno Pacific University,"Fresno, CA",3.5,75%,19,1042,PRIVATE,4 YEAR,"$16,356","3,032"
https://www.appily.com/colleges/gpa/3-5,Mount St. Mary's University,"Emmitsburg, MD",3.4,80%,21,1097,PRIVATE,4 YEAR,"$28,111","2,456"
https://www.appily.com/colleges/gpa/3-5,Ripon College,"Ripon, WI",3.4,81%,23,1117,PRIVATE,4 YEAR,"$20,147",766
https://www.appily.com/colleges/gpa/3-5,Simpson University,"Redding, CA",3.4,67%,20,1041,PRIVATE,4 YEAR,"$23,012",874
https://www.appily.com/colleges/gpa/3-5,Alvernia University,"Reading, PA",3.4,59%,--,1044,PRIVATE,4 YEAR,"$27,851","2,484"
https://www.appily.com/colleges/gpa/3-5,Manhattan School of Music,"New York, NY",3.6,55%,--,--,PRIVATE,4 YEAR,"$54,902","1,115"
https://www.appily.com/colleges/gpa/3-5,Malone University,"Canton, OH",3.5,75%,21,1046,PRIVATE,4 YEAR,"$19,897","1,199"
https://www.appily.com/colleges/gpa/3-5,Franklin College,"Franklin, IN",3.5,93%,20,1082,PRIVATE,4 YEAR,"$21,396",959
https://www.appily.com/colleges/gpa/3-5,Northwest University,"Kirkland, WA",3.5,94%,24,1138,PRIVATE,4 YEAR,"$22,194","1,014"
https://www.appily.com/colleges/gpa/3-5,Alma College,"Alma, MI",3.6,65%,22,1131,PRIVATE,4 YEAR,"$22,449","1,260"
https://www.appily.com/colleges/gpa/3-5,Georgian Court University,"Lakewood, NJ",3.6,76%,22,1062,PRIVATE,4 YEAR,"$20,736","1,962"
https://www.appily.com/colleges/gpa/3-5,Mercyhurst University,"Erie, PA",3.4,81%,--,--,PRIVATE,4 YEAR,"$23,886","2,801"
https://www.appily.com/colleges/gpa/3-5,University of Mary Hardin-Baylor,"Belton, TX",3.5,96%,21,1105,PRIVATE,4 YEAR,"$27,099","3,575"
https://www.appily.com/colleges/gpa/3-5,University of Missouri-Kansas City,"Kansas City, MO",3.5,69%,25,1203,PUBLIC,4 YEAR,"$14,643","15,703"
https://www.appily.com/colleges/gpa/3-5,Marian University,"Indianapolis, IN",3.6,94%,22,1085,PRIVATE,4 YEAR,"$20,024","3,701"
https://www.appily.com/colleges/gpa/3-5,Yeshiva University,"New York, NY",3.5,63%,29,1278,PRIVATE,4 YEAR,"$38,930","6,056"
https://www.appily.com/colleges/gpa/3-5,Keuka College,"Keuka Park, NY",3.4,93%,20,1066,PRIVATE,4 YEAR,"$24,551","1,250"
https://www.appily.com/colleges/gpa/3-5,Northwood University,"Midland, MI",3.4,80%,20,1081,PRIVATE,4 YEAR,"$21,618","2,246"
https://www.appily.com/colleges/gpa/3-5,St. John Fisher University,"Rochester, NY",3.5,73%,22,1166,PRIVATE,4 YEAR,"$27,767","3,621"
https://www.appily.com/colleges/gpa/3-5,Carroll College,"Helena, MT",3.6,78%,24,1174,PRIVATE,4 YEAR,"$23,726","1,168"
https://www.appily.com/colleges/gpa/3-5,La Sierra University,"Riverside, CA",3.5,92%,20,1034,PRIVATE,4 YEAR,"$24,891","1,614"
https://www.appily.com/colleges/gpa/3-5,Auburn University at Montgomery,"Montgomery, AL",3.4,92%,22,1082,PUBLIC,4 YEAR,"$13,987","5,109"
https://www.appily.com/colleges/gpa/3-5,University of Illinois Springfield,"Springfield, IL",3.5,82%,23,1118,PUBLIC,4 YEAR,"$11,628","4,198"
https://www.appily.com/colleges/gpa/3-5,New Mexico Highlands University,"Las Vegas, NM",3.4,--,--,--,PUBLIC,4 YEAR,"$9,661","2,677"
https://www.appily.com/colleges/gpa/3-5,Spring Hill College,"Mobile, AL",3.6,73%,24,1131,PRIVATE,4 YEAR,"$22,221","1,046"
https://www.appily.com/colleges/gpa/3-5,Trinity Christian College,"Palos Heights, IL",3.5,71%,24,1113,PRIVATE,4 YEAR,"$23,177",908
https://www.appily.com/colleges/gpa/3-5,Concordia University-Wisconsin,"Mequon, WI",3.5,70%,24,1170,PRIVATE,4 YEAR,"$23,855","4,988"
https://www.appily.com/colleges/gpa/3-5,University of St Francis,"Joliet, IL",3.5,58%,25,1140,PRIVATE,4 YEAR,"$16,761","3,297"
https://www.appily.com/colleges/gpa/3-5,Evangel University,"Springfield, MO",3.6,68%,22,1102,PRIVATE,4 YEAR,"$22,837","1,868"
https://www.appily.com/colleges/gpa/3-5,University of Wisconsin-La Crosse,"La Crosse, WI",3.6,74%,24,1220,PUBLIC,4 YEAR,"$14,580","10,274"
https://www.appily.com/colleges/gpa/3-5,Saint Norbert College,"De Pere, WI",3.6,84%,27,1144,PRIVATE,4 YEAR,"$25,859","1,882"
https://www.appily.com/colleges/gpa/3-5,McNeese State University,"Lake Charles, LA",3.5,71%,23,1121,PUBLIC,4 YEAR,"$12,267","6,230"
https://www.appily.com/colleges/gpa/3-5,La Roche University,"Pittsburgh, PA",3.5,97%,20,1008,PRIVATE,4 YEAR,"$23,932","2,068"
https://www.appily.com/colleges/gpa/3-5,University of Louisiana at Monroe,"Monroe, LA",3.5,70%,23,1105,PUBLIC,4 YEAR,"$10,453","8,398"
https://www.appily.com/colleges/gpa/3-5,Mary Baldwin University,"Staunton, VA",3.6,87%,21,1036,PRIVATE,4 YEAR,"$16,982","1,957"
https://www.appily.com/colleges/gpa/3-5,Concord University,"Athens, WV",3.5,91%,20,1023,PUBLIC,4 YEAR,"$9,007","1,748"
https://www.appily.com/colleges/gpa/3-5,University of Arkansas at Little Rock,"Little Rock, AR",3.4,61%,23,1120,PUBLIC,4 YEAR,"$14,906","8,197"
https://www.appily.com/colleges/gpa/3-5,The University of Tampa,"Tampa, FL",3.5,26%,25,1194,PRIVATE,4 YEAR,"$33,020","10,566"
https://www.appily.com/colleges/gpa/3-5,Saint Edward's University,"Austin, TX",3.5,85%,25,1178,PRIVATE,4 YEAR,"$30,072","3,470"
https://www.appily.com/colleges/gpa/3-5,Lenoir-Rhyne University,"Hickory, NC",3.4,83%,20,1078,PRIVATE,4 YEAR,"$18,924","2,354"
https://www.appily.com/colleges/gpa/3-5,California State University-San Marcos,"San Marcos, CA",3.4,95%,19,1043,PUBLIC,4 YEAR,"$13,399","15,109"
https://www.appily.com/colleges/gpa/3-5,Corban University,"Salem, OR",3.5,35%,21,1128,PRIVATE,4 YEAR,"$24,931",963
https://www.appily.com/colleges/gpa/3-5,Newman University,"Wichita, KS",3.6,51%,21,1099,PRIVATE,4 YEAR,"$16,497","2,848"
https://www.appily.com/colleges/gpa/3-5,Maryland Institute College of Art,"Baltimore, MD",3.5,80%,29,1230,PRIVATE,4 YEAR,"$45,016","1,952"
https://www.appily.com/colleges/gpa/3-5,California State University-Chico,"Chico, CA",3.4,95%,20,1089,PUBLIC,4 YEAR,"$16,109","14,183"
https://www.appily.com/colleges/gpa/3-5,Wayne State College,"Wayne, NE",3.4,--,21,--,PUBLIC,4 YEAR,"$13,765","4,773"
https://www.appily.com/colleges/gpa/3-5,Minnesota State University Moorhead,"Moorhead, MN",3.5,57%,22,1105,PUBLIC,4 YEAR,"$17,324","4,682"
https://www.appily.com/colleges/gpa/3-5,Walsh University,"North Canton, OH",3.5,73%,21,1128,PRIVATE,4 YEAR,"$16,075","2,309"
https://www.appily.com/colleges/gpa/3-5,Rockhurst University,"Kansas City, MO",3.6,66%,25,1189,PRIVATE,4 YEAR,"$21,116","3,405"
https://www.appily.com/colleges/gpa/3-5,Mount Vernon Nazarene University,"Mount Vernon, OH",3.6,85%,22,1129,PRIVATE,4 YEAR,"$20,282","1,941"
https://www.appily.com/colleges/gpa/3-5,Goshen College,"Goshen, IN",3.5,94%,25,1132,PRIVATE,4 YEAR,"$17,679",768
https://www.appily.com/colleges/gpa/3-5,Saint Mary's College of California,"Moraga, CA",3.6,88%,27,1175,PRIVATE,4 YEAR,"$34,392","2,765"
https://www.appily.com/colleges/gpa/3-5,St Catherine University,"Saint Paul, MN",3.5,93%,24,1184,PRIVATE,4 YEAR,"$19,078","3,577"
https://www.appily.com/colleges/gpa/3-5,Spring Arbor University,"Spring Arbor, MI",3.6,47%,24,1118,PRIVATE,4 YEAR,"$19,183","2,396"
https://www.appily.com/colleges/gpa/3-5,Oklahoma Christian University,"Edmond, OK",3.6,96%,24,1170,PRIVATE,4 YEAR,"$21,347","2,537"
https://www.appily.com/colleges/gpa/3-5,West Texas A & M University,"Canyon, TX",3.5,92%,19,1045,PUBLIC,4 YEAR,"$12,761","9,242"
https://www.appily.com/colleges/gpa/3-5,Warren Wilson College,"Swannanoa, NC",3.6,84%,26,1198,PRIVATE,4 YEAR,"$22,858",793
https://www.appily.com/colleges/gpa/3-5,University of Wisconsin-River Falls,"River Falls, WI",3.4,84%,21,1135,PUBLIC,4 YEAR,"$13,633","5,188"
https://www.appily.com/colleges/gpa/3-5,Moody Bible Institute,"Chicago, IL",3.4,94%,22,1080,PRIVATE,4 YEAR,"$16,646","2,410"
https://www.appily.com/colleges/gpa/3-5,Our Lady of the Lake University,"San Antonio, TX",3.6,66%,17,989,PRIVATE,4 YEAR,"$17,537","2,326"
https://www.appily.com/colleges/gpa/3-5,Morningside University,"Sioux City, IA",3.4,71%,21,1120,PRIVATE,4 YEAR,"$22,146","2,249"
https://www.appily.com/colleges/gpa/3-5,McKendree University,"Lebanon, IL",3.4,68%,22,1106,PRIVATE,4 YEAR,"$19,844","1,960"
https://www.appily.com/colleges/gpa/3-5,Southwest Baptist University,"Bolivar, MO",3.6,100%,22,1107,PRIVATE,4 YEAR,"$18,202","2,386"
https://www.appily.com/colleges/gpa/3-5,Lees-McRae College,"Banner Elk, NC",3.6,61%,20,1030,PRIVATE,4 YEAR,"$24,390",855
https://www.appily.com/colleges/gpa/3-5,Saint Martin's University,"Lacey, WA",3.5,95%,20,1070,PRIVATE,4 YEAR,"$23,824","1,609"
https://www.appily.com/colleges/gpa/3-5,Texas A & M University-Kingsville,"Kingsville, TX",3.4,97%,18,1032,PUBLIC,4 YEAR,"$13,778","6,092"
https://www.appily.com/colleges/gpa/3-5,Baker University,"Baldwin City, KS",3.4,92%,23,1131,PRIVATE,4 YEAR,"$22,879","2,105"
https://www.appily.com/colleges/gpa/3-5,University of Wisconsin-Stout,"Menomonie, WI",3.4,86%,21,1120,PUBLIC,4 YEAR,"$14,951","7,234"
https://www.appily.com/colleges/gpa/3-5,Mount Saint Mary College,"Newburgh, NY",3.4,88%,22,1072,PRIVATE,4 YEAR,"$25,242","1,918"
https://www.appily.com/colleges/gpa/3-5,Huntingdon College,"Montgomery, AL",3.6,66%,22,1076,PRIVATE,4 YEAR,"$21,486",817
https://www.appily.com/colleges/gpa/3-5,Mars Hill University,"Mars Hill, NC",3.5,74%,19,1051,PRIVATE,4 YEAR,"$18,735","1,032"
https://www.appily.com/colleges/gpa/3-5,Hardin-Simmons University,"Abilene, TX",3.4,88%,21,1061,PRIVATE,4 YEAR,"$19,509","1,765"
https://www.appily.com/colleges/gpa/3-5,California State University-Sacramento,"Sacramento, CA",3.4,93%,19,1035,PUBLIC,4 YEAR,"$9,979","31,818"
https://www.appily.com/colleges/gpa/3-5,Belhaven University,"Jackson, MS",3.5,43%,22,--,PRIVATE,4 YEAR,"$17,439","3,627"
https://www.appily.com/colleges/gpa/3-5,Hope International University,"Fullerton, CA",3.4,32%,19,1001,PRIVATE,4 YEAR,"$20,470","1,116"
https://www.appily.com/colleges/gpa/3-5,CUNY Brooklyn College,"Brooklyn, NY",3.4,55%,23,1130,PUBLIC,4 YEAR,"$4,736","14,195"
https://www.appily.com/colleges/gpa/3-5,Misericordia University,"Dallas, PA",3.5,89%,23,1144,PRIVATE,4 YEAR,"$25,510","2,242"
https://www.appily.com/colleges/gpa/3-5,University of Nebraska at Kearney,"Kearney, NE",3.5,86%,23,1148,PUBLIC,4 YEAR,"$16,017","6,041"
https://www.appily.com/colleges/gpa/3-5,Louisiana Christian University,"Pineville, LA",3.4,75%,21,1060,PRIVATE,4 YEAR,"$12,684","1,026"
https://www.appily.com/colleges/gpa/3-5,Thomas More University,"Crestview Hills, KY",3.4,94%,22,1116,PRIVATE,4 YEAR,"$19,161","1,958"
https://www.appily.com/colleges/gpa/3-5,Eugene Lang College at The New School,"New York, NY",3.4,87%,26,1207,PRIVATE,4 YEAR,"$51,218","9,625"
https://www.appily.com/colleges/gpa/3-5,Lycoming College,"Williamsport, PA",3.5,75%,21,1126,PRIVATE,4 YEAR,"$18,580","1,059"
https://www.appily.com/colleges/gpa/3-5,Piedmont University,"Demorest, GA",3.5,64%,20,1069,PRIVATE,4 YEAR,"$18,950","1,843"
https://www.appily.com/colleges/gpa/3-5,Carlow University,"Pittsburgh, PA",3.6,93%,21,1072,PRIVATE,4 YEAR,"$20,002","2,104"
https://www.appily.com/colleges/gpa/3-5,Southern Illinois University-Edwardsville,"Edwardsville, IL",3.5,98%,23,1121,PUBLIC,4 YEAR,"$14,506","12,519"
https://www.appily.com/colleges/gpa/3-5,West Chester University of Pennsylvania,"West Chester, PA",3.5,88%,23,1123,PUBLIC,4 YEAR,"$19,336","17,275"
https://www.appily.com/colleges/gpa/3-5,Waynesburg University,"Waynesburg, PA",3.5,76%,20,1053,PRIVATE,4 YEAR,"$18,822","1,366"
https://www.appily.com/colleges/gpa/3-5,Cedar Crest College,"Allentown, PA",3.4,84%,20,1073,PRIVATE,4 YEAR,"$21,520","1,324"
https://www.appily.com/colleges/gpa/3-5,Roberts Wesleyan University,"Rochester, NY",3.6,100%,22,1143,PRIVATE,4 YEAR,"$23,569","1,573"
https://www.appily.com/colleges/gpa/3-5,Huntington University,"Huntington, IN",3.6,78%,20,1075,PRIVATE,4 YEAR,"$22,869","1,472"
https://www.appily.com/colleges/gpa/3-5,Mount Mercy University,"Cedar Rapids, IA",3.5,75%,20,1085,PRIVATE,4 YEAR,"$20,857","1,526"
https://www.appily.com/colleges/gpa/3-5,Tennessee Technological University,"Cookeville, TN",3.6,78%,24,1187,PUBLIC,4 YEAR,"$15,929","9,902"
https://www.appily.com/colleges/gpa/3-5,Randolph College,"Lynchburg, VA",3.5,95%,21,1083,PRIVATE,4 YEAR,"$20,625",553
https://www.appily.com/colleges/gpa/3-5,Simpson College,"Indianola, IA",3.6,89%,22,1122,PRIVATE,4 YEAR,"$19,151","1,151"
https://www.appily.com/colleges/gpa/3-5,Massachusetts College of Pharmacy & Health Sciences,"Boston, MA",3.4,88%,24,1130,PRIVATE,4 YEAR,"$37,712","6,824"
https://www.appily.com/colleges/gpa/3-5,Muskingum University,"New Concord, OH",3.4,86%,20,1058,PRIVATE,4 YEAR,"$20,157","2,117"
https://www.appily.com/colleges/gpa/3-5,Hiram College,"Hiram, OH",3.4,93%,20,1075,PRIVATE,4 YEAR,"$21,294","1,018"
https://www.appily.com/colleges/gpa/3-5,Geneva College,"Beaver Falls, PA",3.6,79%,24,1142,PRIVATE,4 YEAR,"$19,778","1,232"
https://www.appily.com/colleges/gpa/3-5,Bluefield State University,"Bluefield, WV",3.4,97%,18,942,PUBLIC,4 YEAR,"$8,367","1,306"
https://www.appily.com/colleges/gpa/3-5,Bay Path University,"Longmeadow, MA",3.4,76%,22,1069,PRIVATE,4 YEAR,"$19,177","2,465"
https://www.appily.com/colleges/gpa/3-5,McPherson College,"Mcpherson, KS",3.4,66%,21,1073,PRIVATE,4 YEAR,"$23,667",822
https://www.appily.com/colleges/gpa/3-5,CUNY City College,"New York, NY",3.4,67%,--,1145,PUBLIC,4 YEAR,"$2,385","14,489"
https://www.appily.com/colleges/gpa/3-5,Columbia International University,"Columbia, SC",3.5,48%,21,1056,PRIVATE,4 YEAR,"$18,004","2,481"
https://www.appily.com/colleges/gpa/3-5,Walla Walla University,"College Place, WA",3.6,51%,23,1114,PRIVATE,4 YEAR,"$20,571","1,432"
https://www.appily.com/colleges/gpa/3-5,The University of Texas Permian Basin,"Odessa, TX",3.4,95%,18,1036,PUBLIC,4 YEAR,"$7,424","5,848"
https://www.appily.com/colleges/gpa/3-5,Schreiner University,"Kerrville, TX",3.5,85%,18,1025,PRIVATE,4 YEAR,"$22,370","1,193"
https://www.appily.com/colleges/gpa/3-5,University of Mobile,"Mobile, AL",3.6,84%,24,1166,PRIVATE,4 YEAR,"$17,122","1,804"
https://www.appily.com/colleges/gpa/3-5,Hampden-Sydney College,"Hampden Sydney, VA",3.5,40%,24,1185,PRIVATE,4 YEAR,"$31,227",846
https://www.appily.com/colleges/gpa/3-5,Wilmington College,"Wilmington, OH",3.5,88%,20,1063,PRIVATE,4 YEAR,"$21,216","1,046"
https://www.appily.com/colleges/gpa/3-5,Rogers State University,"Claremore, OK",3.4,--,16,830,PUBLIC,4 YEAR,"$16,087","3,155"
https://www.appily.com/colleges/gpa/3-5,Loras College,"Dubuque, IA",3.5,90%,22,1112,PRIVATE,4 YEAR,"$20,676","1,319"
https://www.appily.com/colleges/gpa/3-5,Oregon Institute of Technology,"Klamath Falls, OR",3.5,93%,21,1114,PUBLIC,4 YEAR,"$16,210","4,911"
https://www.appily.com/colleges/gpa/3-5,The University of Tennessee-Martin,"Martin, TN",3.6,88%,24,1170,PUBLIC,4 YEAR,"$10,955","6,868"
https://www.appily.com/colleges/gpa/3-5,Saint Mary's University of Minnesota,"Winona, MN",3.6,97%,23,1145,PRIVATE,4 YEAR,"$22,021","4,133"
https://www.appily.com/colleges/gpa/3-5,Carson-Newman University,"Jefferson City, TN",3.6,80%,23,1164,PRIVATE,4 YEAR,"$17,471","2,586"
https://www.appily.com/colleges/gpa/3-5,Doane University,"Crete, NE",3.5,76%,22,1125,PRIVATE,4 YEAR,"$26,507","1,879"
https://www.appily.com/colleges/gpa/3-5,Wabash College,"Crawfordsville, IN",3.5,61%,25,1232,PRIVATE,4 YEAR,"$24,412",835
https://www.appily.com/colleges/gpa/3-5,Washington & Jefferson College,"Washington, PA",3.5,88%,--,--,PRIVATE,4 YEAR,"$26,427","1,151"
https://www.appily.com/colleges/gpa/3-5,Hastings College,"Hastings, NE",3.5,71%,20,1076,PRIVATE,4 YEAR,"$21,670",936
https://www.appily.com/colleges/gpa/3-5,University of Pittsburgh-Johnstown,"Johnstown, PA",3.6,97%,21,1118,PUBLIC,4 YEAR,"$17,574","2,043"
https://www.appily.com/colleges/gpa/3-5,University of North Carolina School of the Arts,"Winston Salem, NC",3.6,32%,27,1202,PUBLIC,4 YEAR,"$13,885","1,104"
https://www.appily.com/colleges/gpa/3-5,Southeastern Oklahoma State University,"Durant, OK",3.4,74%,20,1065,PUBLIC,4 YEAR,"$8,237","5,479"
https://www.appily.com/colleges/gpa/3-5,William Jewell College,"Liberty, MO",3.6,41%,25,1203,PRIVATE,4 YEAR,"$23,039",853
https://www.appily.com/colleges/gpa/3-5,University of North Carolina Asheville,"Asheville, NC",3.4,93%,25,1192,PUBLIC,4 YEAR,"$12,061","2,925"
https://www.appily.com/colleges/gpa/3-5,Massachusetts College of Art and Design,"Boston, MA",3.6,79%,24,1086,PUBLIC,4 YEAR,"$23,396","1,939"
https://www.appily.com/colleges/gpa/3-5,Dakota State University,"Madison, SD",3.4,79%,21,1122,PUBLIC,4 YEAR,"$17,861","3,241"
https://www.appily.com/colleges/gpa/3-5,University of Wisconsin-Platteville,"Platteville, WI",3.4,85%,22,1150,PUBLIC,4 YEAR,"$14,706","6,486"
https://www.appily.com/colleges/gpa/3-5,College for Creative Studies,"Detroit, MI",3.4,49%,--,--,PRIVATE,4 YEAR,"$25,829","1,517"
https://www.appily.com/colleges/gpa/3-5,North Central University,"Minneapolis, MN",3.4,91%,20,1084,PRIVATE,4 YEAR,"$21,142",992
https://www.appily.com/colleges/gpa/3-5,West Virginia University Institute of Technology,"Beckley, WV",3.5,65%,20,1055,PUBLIC,4 YEAR,"$10,151","1,481"
https://www.appily.com/colleges/gpa/3-5,University of Mount Union,"Alliance, OH",3.5,76%,22,1127,PRIVATE,4 YEAR,"$24,166","2,130"
https://www.appily.com/colleges/gpa/3-5,Southwest Minnesota State University,"Marshall, MN",3.4,92%,20,1077,PUBLIC,4 YEAR,"$14,397","6,930"
https://www.appily.com/colleges/gpa/3-5,Westminster University,"Salt Lake City, UT",3.6,70%,24,1171,PRIVATE,4 YEAR,"$25,278","1,280"
https://www.appily.com/colleges/gpa/3-5,Trident Technical College,"Charleston, SC",3.5,--,--,--,PUBLIC,2 YEAR,"$1,137","11,789"
https://www.appily.com/colleges/gpa/3-5,Northwestern College,"Orange City, IA",3.6,87%,24,1185,PRIVATE,4 YEAR,"$22,968","1,651"
https://www.appily.com/colleges/gpa/3-5,Cleveland Institute of Art,"Cleveland, OH",3.4,70%,24,1145,PRIVATE,4 YEAR,"$35,344",584
https://www.appily.com/colleges/gpa/3-5,Northern State University,"Aberdeen, SD",3.4,78%,21,1118,PUBLIC,4 YEAR,"$15,851","3,344"
https://www.appily.com/colleges/gpa/3-5,Wisconsin Lutheran College,"Milwaukee, WI",3.5,94%,23,1187,PRIVATE,4 YEAR,"$20,899","1,086"
https://www.appily.com/colleges/gpa/3-5,Saint Vincent College,"Latrobe, PA",3.6,73%,24,1143,PRIVATE,4 YEAR,"$16,634","1,536"
https://www.appily.com/colleges/gpa/3-5,Soka University of America,"Aliso Viejo, CA",3.6,57%,30,1337,PRIVATE,4 YEAR,"$16,411",455
https://www.appily.com/colleges/gpa/3-5,William Woods University,"Fulton, MO",3.4,61%,23,1150,PRIVATE,4 YEAR,"$24,593","1,508"
https://www.appily.com/colleges/gpa/3-5,Point University,"West Point, GA",3.4,24%,18,986,PRIVATE,4 YEAR,"$16,187","2,015"
https://www.appily.com/colleges/gpa/3-5,University of Arkansas-Fort Smith,"Fort Smith, AR",3.4,--,--,--,PUBLIC,4 YEAR,"$9,637","5,379"
https://www.appily.com/colleges/gpa/3-5,Anderson University,"Anderson, IN",3.5,52%,23,1098,PRIVATE,4 YEAR,"$22,351","1,290"
https://www.appily.com/colleges/gpa/3-5,University of North Carolina at Pembroke,"Pembroke, NC",3.5,90%,18,1013,PUBLIC,4 YEAR,"$10,228","7,666"
https://www.appily.com/colleges/gpa/3-5,Emory & Henry University,"Emory, VA",3.5,97%,21,1077,PRIVATE,4 YEAR,"$18,593","1,358"
https://www.appily.com/colleges/gpa/3-5,SUNY at Purchase College,"Purchase, NY",3.5,75%,29,1180,PUBLIC,4 YEAR,"$18,326","3,182"
https://www.appily.com/colleges/gpa/3-5,Oklahoma Wesleyan University,"Bartlesville, OK",3.4,52%,20,1057,PRIVATE,4 YEAR,"$25,273",848
https://www.appily.com/colleges/gpa/3-5,West Virginia Wesleyan College,"Buckhannon, WV",3.5,96%,21,1053,PRIVATE,4 YEAR,"$18,182",951
https://www.appily.com/colleges/gpa/3-5,Clarke University,"Dubuque, IA",3.4,85%,20,1054,PRIVATE,4 YEAR,"$34,204",965
https://www.appily.com/colleges/gpa/3-5,Dakota Wesleyan University,"Mitchell, SD",3.4,75%,20,1092,PRIVATE,4 YEAR,"$21,574",887
https://www.appily.com/colleges/gpa/3-5,Southwestern Oklahoma State University,"Weatherford, OK",3.5,77%,21,1085,PUBLIC,4 YEAR,"$12,891","4,777"
https://www.appily.com/colleges/gpa/3-5,Ohio Dominican University,"Columbus, OH",3.4,52%,21,1112,PRIVATE,4 YEAR,"$19,960","1,276"
https://www.appily.com/colleges/gpa/3-5,Missouri Baptist University,"Saint Louis, MO",3.4,71%,21,1074,PRIVATE,4 YEAR,"$20,444","5,231"
https://www.appily.com/colleges/gpa/3-5,Ramapo College of New Jersey,"Mahwah, NJ",3.5,70%,24,1137,PUBLIC,4 YEAR,"$21,729","5,478"
https://www.appily.com/colleges/gpa/3-5,Bethel University,"Mishawaka, IN",3.4,99%,21,1072,PRIVATE,4 YEAR,"$19,327","1,292"
https://www.appily.com/colleges/gpa/3-5,CUNY Bernard M Baruch College,"New York, NY",3.6,50%,27,1260,PUBLIC,4 YEAR,"$3,897","19,854"
https://www.appily.com/colleges/gpa/3-5,Centenary College of Louisiana,"Shreveport, LA",3.5,64%,26,1207,PRIVATE,4 YEAR,"$24,079",556
https://www.appily.com/colleges/gpa/3-5,Mount Aloysius College,"Cresson, PA",3.4,86%,18,1031,PRIVATE,4 YEAR,"$22,082","2,752"
https://www.appily.com/colleges/gpa/3-5,Concordia College at Moorhead,"Moorhead, MN",3.6,66%,21,1188,PRIVATE,4 YEAR,"$23,029","1,903"
https://www.appily.com/colleges/gpa/3-5,Indiana University-Southeast,"New Albany, IN",3.4,85%,20,1043,PUBLIC,4 YEAR,"$10,657","3,672"
https://www.appily.com/colleges/gpa/3-5,Ursuline College,"Pepper Pike, OH",3.5,85%,20,1044,PRIVATE,4 YEAR,"$16,760",950
https://www.appily.com/colleges/gpa/3-5,Millersville University of Pennsylvania,"Millersville, PA",3.5,92%,--,1075,PUBLIC,4 YEAR,"$23,350","6,775"
https://www.appily.com/colleges/gpa/3-5,United States Merchant Marine Academy,"Kings Point, NY",3.6,27%,28,1289,PUBLIC,4 YEAR,"$6,433",943
https://www.appily.com/colleges/gpa/3-5,State University of New York at New Paltz,"New Paltz, NY",3.6,58%,24,1192,PUBLIC,4 YEAR,"$17,171","6,964"
https://www.appily.com/colleges/gpa/3-5,Northwestern State University of Louisiana,"Natchitoches, LA",3.4,98%,22,1105,PUBLIC,4 YEAR,"$12,866","9,389"
https://www.appily.com/colleges/gpa/3-5,University of Saint Mary,"Leavenworth, KS",3.4,82%,21,1062,PRIVATE,4 YEAR,"$21,000","1,267"
https://www.appily.com/colleges/gpa/3-5,Maine Maritime Academy,"Castine, ME",3.5,58%,23,1115,PUBLIC,4 YEAR,"$23,239",897
https://www.appily.com/colleges/gpa/3-5,University of Pittsburgh-Greensburg,"Greensburg, PA",3.5,98%,21,1107,PUBLIC,4 YEAR,"$15,211","1,328"
https://www.appily.com/colleges/gpa/3-5,University of Hawaii-West Oahu,"Kapolei, HI",3.4,96%,18,1007,PUBLIC,4 YEAR,"$13,331","2,913"
